id;CensusTract;County;Borough;TotalPop;Men;Women;Hispanic;White;Black;Native;Asian;Citizen;Income;IncomeErr;IncomePerCap;IncomePerCapErr;Poverty;ChildPoverty;Professional;Service;Office;Construction;Production;Drive;Carpool;Transit;Walk;OtherTransp;WorkAtHome;MeanCommute;Employed;PrivateWork;PublicWork;SelfEmployed;FamilyWork;Unemployment;Latitude;Longitude;State;location
1545;36081023500;Queens;Queens;8855;4207;4648;56.3;9;0.6;0;32.1;3107;48859;4097;18633;2285;24.5;44.1;16;38.4;16.3;7.2;22;11.9;2;74.1;8.9;1.8;1.3;35.6;4869;73.6;7.4;19;0;6;407.355.276.382;-739.190.954.774;NY;40.7355276382 -73.9190954774
1546;36081023600;Queens;Queens;2707;1376;1331;35.3;10.9;7.5;0;41;1449;50991;13430;20768;3111;15.9;22.4;20.7;23.3;23.7;15;17.4;19.3;2.9;64.8;10.3;1.5;1.3;49;1307;80.4;4.7;14.8;0;8.1;407.061.306.533;-738.051.256.281;NY;40.7061306533 -73.8051256281
1547;36081023800;Queens;Queens;4705;2468;2237;37.1;3.4;12.1;0.1;34.3;2046;38750;5617;16224;2154;28.2;41.4;16.7;34.8;23.5;6.4;18.5;13.2;3.7;70;7.8;3.4;1.9;46;2300;79.7;6.6;13.3;0.4;11.9;407.038.693.467;-738.114.572.864;NY;40.7038693467 -73.8114572864
1548;36081024000;Queens;Queens;6087;3002;3085;51.6;2.6;15.1;0;16.3;2967;39856;5562;18458;2789;24.8;38.5;20.5;33.2;22.3;14.4;9.6;17.4;0.8;73.2;6.3;1.6;0.7;45.2;2606;81.7;10.3;8;0;18.5;407.038.693.467;-738.082.914.573;NY;40.7038693467 -73.8082914573
1549;36081024300;Queens;Queens;6119;3155;2964;40.8;25.8;0.5;0;31.3;2953;62071;3995;23485;2406;9.5;9.2;26;24.4;20.9;14.3;14.4;31;6.4;55.2;5.3;1.8;0.3;37.8;3175;86.5;5.7;7.7;0;5.1;407.332.663.317;-739.095.979.899;NY;40.7332663317 -73.9095979899
1550;36081024500;Queens;Queens;6158;2903;3255;41.9;33.7;1.6;0.4;21.7;3448;60833;15947;26271;3008;8.1;20.2;33.8;16.3;23.9;9.8;16.2;21;1.9;73;1.5;1.5;1;42;2877;82.4;9.4;8.2;0;6.2;407.377.889.447;-739.064.321.608;NY;40.7377889447 -73.9064321608
1552;36081024700;Queens;Queens;1574;808;766;42.4;15.5;1.9;0;37.8;656;56250;14742;21527;3161;8.7;15.3;29;22.8;27.3;7.1;13.8;23.5;7.4;61.2;4.7;3.1;0;38.7;773;85.6;12.5;1.8;0;8.7;407.423.115.578;-739.001.005.025;NY;40.7423115578 -73.9001005025
1553;36081024900;Queens;Queens;5099;2306;2793;23.3;28.7;1.1;0;45.1;2716;53894;6394;26473;3625;14.3;12.4;31.9;28.3;26;3.6;10.2;17;4.9;73.1;2.3;1.3;1.4;36.2;2569;92.6;3.5;3.8;0;9.8;407.423.115.578;-739.064.321.608;NY;40.7423115578 -73.9064321608
1554;36081025100;Queens;Queens;5909;2897;3012;37.2;27.9;0.5;0;33.2;2869;41456;3081;23854;2956;9.2;2.6;32.5;21.9;17;2.8;25.9;16;4.8;69.8;7;0.6;1.9;37.1;3060;81.9;7.2;9.5;1.3;6.6;407.423.115.578;-739.095.979.899;NY;40.7423115578 -73.9095979899
1555;36081025301;Queens;Queens;3967;1958;2009;29.7;40.1;0.7;0;28;2384;51302;7205;34417;5584;13.1;15;37.9;25;17.1;4.9;15.1;7.3;1.8;80.4;3.5;4.9;2;37.4;2430;86.9;5;8.1;0;12.4;407.445.728.643;-739.159.296.482;NY;40.7445728643 -73.9159296482
1556;36081025302;Queens;Queens;2881;1603;1278;52.6;19.3;0.7;2.8;23;1408;56676;13243;26122;4211;18.8;29.3;22.7;30.5;22.5;13.6;10.6;14.9;5.6;74;3.3;1.7;0.4;37.6;1869;79.9;7.6;12.5;0;0.4;407.445.728.643;-739.127.638.191;NY;40.7445728643 -73.9127638191
1557;36081025400;Queens;Queens;9094;4359;4735;19.8;0.1;66.5;0.6;9.3;5170;32741;6190;17586;4144;26.4;35.9;17.2;43;17.6;7.4;14.8;25.2;6.2;55.7;12.9;0;0;46.7;3186;76.9;17;6.1;0;22.7;406.925.628.141;-737.987.939.698;NY;40.6925628141 -73.7987939698
1558;36081025500;Queens;Queens;1423;758;665;26.2;33.4;0;0;37.9;915;77396;17374;35698;6669;11;20;29.5;33.9;18.3;2.7;15.6;15.9;6.4;75.5;1;0;1.2;39.1;767;87.5;8.1;4.4;0;7.7;407.490.954.774;-739.095.979.899;NY;40.7490954774 -73.9095979899
1559;36081025700;Queens;Queens;1327;700;627;31.7;26.9;4.1;0;30.7;748;61848;12028;35149;7827;9.1;0;26.7;25.5;27.1;5.9;14.7;15.4;2.4;70.8;7.1;0.4;4;32.9;760;86.2;9.2;4.6;0;7.7;407.468.341.709;-739.064.321.608;NY;40.7468341709 -73.9064321608
1560;36081025800;Queens;Queens;2048;918;1130;13.7;1.9;72.2;0;6.8;1220;67596;21544;23334;3158;12.7;15.8;29.3;28.4;17.1;11.5;13.7;41.7;4.9;46.7;6.7;0;0;42.8;951;75.7;21.5;2.8;0;15.8;406.948.241.206;-737.892.964.824;NY;40.6948241206 -73.7892964824
1561;36081025900;Queens;Queens;3353;1831;1522;42.4;13.4;0.2;0;41.2;1496;47529;7360;23957;4792;13.3;9.5;23.5;26;26.8;6.6;17.2;14.8;6.4;75;1.8;2;0;38.5;1659;80.6;7.7;11.8;0;6.5;407.468.341.709;-739.032.663.317;NY;40.7468341709 -73.9032663317
1562;36081026000;Queens;Queens;2818;1272;1546;25.7;0;67.4;0;4.2;1519;37857;8894;14977;3139;35.4;57.1;14.7;34.2;30.5;4.1;16.5;38.5;5.3;45.3;4.3;2.8;3.8;42.8;1048;80.5;13;6.5;0;23.4;406.903.015.075;-737.956.281.407;NY;40.6903015075 -73.7956281407
1563;36081026100;Queens;Queens;7098;3508;3590;43.7;7.9;2;0;43.9;2878;39852;5205;18147;3765;26.2;30.8;26.4;21;24.3;13.2;15.1;19.6;2.5;64.7;12.6;0.5;0;34.3;2882;80.6;6.2;13.2;0;8;407.445.728.643;-739.001.005.025;NY;40.7445728643 -73.9001005025
1564;36081026200;Queens;Queens;1208;508;700;12.1;0;78.9;0;1.4;757;64464;23008;20292;3790;20.4;26.5;23.8;33.3;26.6;7.3;9.1;35.2;5.3;56.7;2.8;0;0;49.9;496;73;23.8;3.2;0;13.7;406.903.015.075;-737.924.623.116;NY;40.6903015075 -73.7924623116
1565;36081026300;Queens;Queens;7124;3997;3127;33;10.5;0.4;0;53.6;2919;44935;11280;20003;4013;22.3;23.9;26.1;26.3;22.7;3.5;21.5;16.9;1.1;73.2;6;0.8;1.9;42.4;3462;80.3;8.3;11.4;0;4.9;407.445.728.643;-738.969.346.734;NY;40.7445728643 -73.8969346734
1566;36081026400;Queens;Queens;2365;1034;1331;22;0.8;71;0;3;1419;58147;11832;21364;3496;16.1;22.9;20.9;32.5;26.2;10.4;10;35.2;9.8;47.5;4.2;0.3;3;49.1;1073;72.1;21.8;6.1;0;12.5;406.903.015.075;-737.861.306.533;NY;40.6903015075 -73.7861306533
1567;36081026500;Queens;Queens;4127;2046;2081;22;10;0.6;0;67;1569;49535;5365;20641;2639;17;22.5;23.6;25.1;28.9;8.1;14.3;17;4.5;66.7;8.7;1.2;1.8;37.7;2028;81.1;6.2;12.3;0.4;5.5;407.445.728.643;-738.937.688.442;NY;40.7445728643 -73.8937688442
1568;36081026600;Queens;Queens;1933;976;957;12;0;77.8;2.5;5.3;1310;27833;9494;17919;2133;24.9;22.5;13.7;34.8;32;8.1;11.5;35;3.5;54.6;0;2;5;52.7;681;70.3;23.6;6;0;14.7;406.903.015.075;-737.829.648.241;NY;40.6903015075 -73.7829648241
1569;36081026700;Queens;Queens;6563;3705;2858;55.8;4.6;0.6;1.5;35;2444;48732;6273;21047;2797;18.3;16.2;16.6;39.7;17.8;14.1;11.9;3.4;3.2;83;8.8;0.7;1;39.4;3773;82.8;3.7;13.2;0.2;6.5;407.445.728.643;-738.906.030.151;NY;40.7445728643 -73.8906030151
1570;36081026901;Queens;Queens;5089;2674;2415;53;4.1;0.2;0;40.6;1847;46900;9052;20481;2984;18.5;21;12.3;41.3;17.4;14.3;14.7;2.7;4.3;82.7;6.8;1.4;2.1;40.7;2901;88.6;5.2;6.3;0;6.1;407.468.341.709;-738.842.713.568;NY;40.7468341709 -73.8842713568
1571;36081026902;Queens;Queens;4557;2103;2454;39.5;3.7;1.6;0;55.2;2098;47024;5806;19769;2820;22.1;26;24;32.8;23.7;3.5;16;10.6;4.2;79.7;2.1;0;3.4;43.2;2279;79.5;10.4;9.7;0.4;4.8;407.445.728.643;-738.842.713.568;NY;40.7445728643 -73.8842713568
1572;36081027000;Queens;Queens;2080;935;1145;18.8;0.7;74.8;0;0.5;1177;46250;18406;17577;2601;29.3;45.5;21.2;49.2;11;11;7.4;40.7;3.5;50.6;3.8;0.3;1.2;47.1;833;67.6;28.9;3.5;0;16.1;40.688.040.201;-737.924.623.116;NY;40.688040201 -73.7924623116
1573;36081027100;Queens;Queens;8512;4616;3896;42.1;5.6;2.2;1.1;46.4;3558;51276;18233;21662;3384;20;30.2;25.6;38.6;18.5;5.6;11.8;8.3;4.1;75.8;8.4;2.8;0.5;44;4128;82;11.1;6.4;0.4;3.5;407.423.115.578;-738.811.055.276;NY;40.7423115578 -73.8811055276
1574;36081027200;Queens;Queens;2432;1122;1310;5;0.2;90;0;0;1494;59677;26611;21270;2918;13.1;27.4;21;28.2;24.3;5.7;20.8;24;3.4;61.3;5.1;4.8;1.3;45.2;1126;78.5;18.6;2.9;0;10.4;406.835.175.879;-737.924.623.116;NY;40.6835175879 -73.7924623116
1575;36081027300;Queens;Queens;8196;4102;4094;82.6;3.1;2;0;8.7;3414;39073;7118;15296;1770;25.6;28.9;12.2;32.8;24.3;9.9;20.8;17.4;5.1;69;7.8;0.6;0.1;37.1;3743;80.9;8;11.1;0;9.2;407.490.954.774;-738.747.738.693;NY;40.7490954774 -73.8747738693
1576;36081027400;Queens;Queens;1781;723;1058;18.3;0;68.8;0;4.2;1260;58188;6618;26665;7100;5.4;0;27.7;21.6;33.8;10.2;6.7;41.3;9.2;48.3;1.2;0;0;48.1;870;76.9;17.5;5.1;0.6;11.6;406.835.175.879;-737.892.964.824;NY;40.6835175879 -73.7892964824
1577;36081027500;Queens;Queens;7489;3929;3560;79.2;7.2;1.3;0;12.3;2957;49063;15408;18995;2910;21.8;29.2;14.1;39.7;23.1;8.1;15;14.3;7.6;66.7;11.1;0.4;0;39.1;4019;85.9;6.6;7.4;0;4.7;407.490.954.774;-738.747.738.693;NY;40.7490954774 -73.8747738693
1578;36081027600;Queens;Queens;1262;511;751;15.7;0.3;78.4;0;2.5;801;46579;24669;23436;4839;9.4;10;19.3;28.7;28.4;11.5;12.2;41.9;8.1;39.4;5.6;5.1;0;55.4;592;73.3;21.5;5.2;0;4.4;406.857.788.945;-737.861.306.533;NY;40.6857788945 -73.7861306533
1579;36081027700;Queens;Queens;7638;3961;3677;71.4;10.3;1.3;0.4;12.7;2739;39399;7409;23263;3624;18;23.3;22.5;33;16.3;11.7;16.5;18.3;6.1;66.6;4.9;2.8;1.2;41.2;3943;86;7.1;7;0;6.1;407.490.954.774;-738.779.396.985;NY;40.7490954774 -73.8779396985
1580;36081027800;Queens;Queens;2437;1054;1383;18.7;0;77.8;0;0.5;1658;38147;6029;17554;2499;24.7;36.2;13.9;33.7;30.3;6.6;15.5;29.7;3.3;59.7;5.1;0;2.2;43.1;846;68.2;24.5;7.3;0;18.4;406.857.788.945;-737.829.648.241;NY;40.6857788945 -73.7829648241
1581;36081027900;Queens;Queens;6233;3224;3009;67.1;14.8;2.4;0;12.5;2964;48170;9425;23480;3540;14.5;3.8;26.3;26;27;6.5;14.3;15.2;1.1;65.7;13.1;2.3;2.6;37.3;3091;75.7;14.2;10.1;0;7.4;407.490.954.774;-738.811.055.276;NY;40.7490954774 -73.8811055276
1582;36081028000;Queens;Queens;1775;786;989;15.4;0;81.1;0;0;1005;79792;29840;24943;3044;2.2;0;20.5;39.5;23.5;7.9;8.5;39.1;1.9;56.5;0;1.2;1.3;59.9;974;83;14.6;2.5;0;8;406.857.788.945;-73.779.798.995;NY;40.6857788945 -73.779798995
1583;36081028200;Queens;Queens;1703;813;890;8.5;1.4;85.1;0;1.3;1131;70523;12941;25041;3557;7;0;35.3;26.1;16;8.7;14;35;10.5;54.5;0;0;0;51.3;774;66.9;33.1;0;0;12.8;406.835.175.879;-737.766.331.658;NY;40.6835175879 -73.7766331658
1584;36081028300;Queens;Queens;7318;3263;4055;60.6;19.6;0.3;0;18.5;4032;57158;5954;31167;4582;17.4;39.7;31.4;24.4;22.6;8.1;13.4;16.4;6.5;67.6;5.8;1.8;2;38;4232;79.5;14.6;5.9;0;3.4;407.490.954.774;-738.842.713.568;NY;40.7490954774 -73.8842713568
1585;36081028400;Queens;Queens;4367;1996;2371;8.2;0.7;86.2;0;0;2297;61964;12756;20164;3578;23.1;38.1;23.5;29.3;24.4;11.9;10.9;37.2;7.2;50.4;4.1;0;1.2;46.3;2078;69.3;25.3;5;0.5;8.3;406.789.949.749;-73.779.798.995;NY;40.6789949749 -73.779798995
1586;36081028500;Queens;Queens;5120;2656;2464;44.5;36.7;2.3;0;12.6;2664;61682;11041;40282;11047;18.8;26;44.5;27.4;13.2;4.5;10.5;10.4;3.3;72.3;7.1;3;3.9;38.2;2566;75.5;13.5;11;0;10.7;407.490.954.774;-738.874.371.859;NY;40.7490954774 -73.8874371859
1587;36081028700;Queens;Queens;6423;3147;3276;40.9;32.9;0;0;24.8;3423;61472;6019;30300;2939;14.9;17;42.2;21.3;16.8;5.9;13.9;21.6;0.4;69.8;5;0.7;2.6;41.9;3568;80.4;9.8;9.7;0;3.4;407.490.954.774;-738.906.030.151;NY;40.7490954774 -73.8906030151
1588;36081028800;Queens;Queens;4693;2175;2518;10;1.2;80.5;0;4.7;2948;59792;9248;20337;2218;11.6;10.8;25.8;21.5;28.3;6.4;18;43.3;3.6;48.9;2.9;0;1.3;43.6;2103;66.4;31.1;2.5;0;11.8;406.744.723.618;-737.892.964.824;NY;40.6744723618 -73.7892964824
1589;36081028900;Queens;Queens;5574;3011;2563;32.2;21;2;0;41.9;2964;61011;8694;27984;2957;13.1;11.4;36.7;26.5;20.7;5.1;10.9;19;4.9;70.1;5.4;0.6;0;40.7;3015;81.5;7.2;11.3;0;6;407.513.567.839;-738.906.030.151;NY;40.7513567839 -73.8906030151
1590;36081029100;Queens;Queens;6605;3295;3310;29.5;14.7;1.4;0;54;3210;33785;9306;20355;3454;23.5;18.3;31.2;22.3;25.3;5.5;15.8;10.9;3.8;79.1;4.1;0.6;1.6;37.5;2911;80.4;5.2;14.4;0;7.9;407.490.954.774;-738.969.346.734;NY;40.7490954774 -73.8969346734
1591;36081029300;Queens;Queens;1217;596;621;7.5;10.9;0;0;81.6;703;48355;17055;19569;3330;10.8;13.4;27.6;23.8;26;6.3;16.3;19.7;7.1;62;8.4;2;0.8;33.4;608;80.1;13.2;6.7;0;3.9;407.490.954.774;-739.001.005.025;NY;40.7490954774 -73.9001005025
1592;36081029400;Queens;Queens;6827;3102;3725;9.1;0.7;86.8;0;2.3;4616;65471;13197;27476;3237;8.9;7;36.8;24.5;24.8;7.9;6;50.8;4;38.8;2.7;2.2;1.4;45.3;3193;63.5;32.8;3.7;0;11.2;406.676.884.422;-737.861.306.533;NY;40.6676884422 -73.7861306533
1593;36081029500;Queens;Queens;3722;1762;1960;26;36.1;3.6;0;33.3;2500;69539;10338;34942;3542;8.6;8.4;37.1;24.8;24.1;6.2;7.7;12;2;72.6;8.5;0.9;4;38.8;2258;80.5;14.4;4.7;0.4;5.7;407.536.180.905;-739.095.979.899;NY;40.7536180905 -73.9095979899
1594;36081029700;Queens;Queens;2128;1183;945;29.8;41.2;2.3;0;24.6;990;55536;12719;25008;3985;21.4;25.6;36.4;22.5;24.4;7.8;9;14.3;4.1;70.8;7.4;0.5;2.9;37.6;1004;81.1;8.3;10;0.7;3.5;40.755.879.397;-739.064.321.608;NY;40.755879397 -73.9064321608
1596;36081030600;Queens;Queens;4058;1750;2308;8.9;3.2;87;0;0;2643;66974;23963;25553;2986;11;19.4;30.5;30.6;23.6;6.9;8.3;47.7;3.7;45;2.1;0;1.6;49.3;1909;76;23;1;0;11.9;406.609.045.226;-737.987.939.698;NY;40.6609045226 -73.7987939698
1597;36081030902;Queens;Queens;7894;4055;3839;33.1;23.3;1.4;0.4;38.7;4053;46136;10475;18744;2319;25.8;21.6;21.5;31.9;24.4;9.5;12.8;29.8;2.5;60.7;5;1.9;0.2;38.3;3293;83.8;9.9;6.3;0;10.2;40.755.879.397;-738.969.346.734;NY;40.755879397 -73.8969346734
1598;36081030903;Queens;Queens;6441;3259;3182;43;15;0.5;0;37.6;3636;54185;7403;20604;2429;16.5;29.9;17.1;26.7;26.4;6.7;23.1;24.1;5.9;58.9;9.3;1.5;0.3;35.2;2887;83.9;6.4;9.5;0.3;11.4;40.755.879.397;-738.937.688.442;NY;40.755879397 -73.8937688442
1599;36081030904;Queens;Queens;3847;1977;1870;49.1;19.8;0.4;0;30.5;2305;53094;14883;23164;3840;14.3;28.7;25.8;22.8;27.2;8.5;15.8;30.1;7.8;57.8;3.3;0.5;0.6;31.6;1782;71.2;13.4;14.8;0.6;13.5;407.626.633.166;-738.937.688.442;NY;40.7626633166 -73.8937688442
1600;36081031700;Queens;Queens;6451;3009;3442;19.3;70.8;0.4;0;8.1;4648;64207;17140;37445;11521;7.7;11;43.7;16.8;26.3;5.4;7.8;35.4;9.8;43.2;7.5;0.4;3.7;36.6;3340;81.8;12.9;5.3;0;6.2;407.671.859.296;-739.001.005.025;NY;40.7671859296 -73.9001005025
1601;36081032000;Queens;Queens;5330;2493;2837;9.6;4.8;80.7;0;0.7;3370;71806;8346;18982;2541;21.3;12.2;24.1;37.6;23.1;6.5;8.8;49.2;6.8;41;1.5;0;1.6;45.2;2090;73.1;18.7;8.2;0;16.4;406.563.819.095;-737.703.015.075;NY;40.6563819095 -73.7703015075
1602;36081032700;Queens;Queens;4112;2319;1793;63;10.3;4.3;0.6;20.1;2079;58214;10743;23189;3455;17.6;35.2;19.7;29;16;13.8;21.5;21;7.1;62.5;2.6;4.4;2.3;42.4;2224;82.8;8.2;8.9;0;8.2;40.755.879.397;-738.842.713.568;NY;40.755879397 -73.8842713568
1603;36081032800;Queens;Queens;2376;1065;1311;5.9;3.4;88.2;0;0;1509;58125;5860;23314;2353;8.4;10.6;27.6;32.4;23.9;3.8;12.4;40.8;3.3;47.9;5.2;2.3;0.5;50;1143;73.5;21.8;4.7;0;9.1;406.676.884.422;-73.757.638.191;NY;40.6676884422 -73.757638191
1604;36081032900;Queens;Queens;4071;1820;2251;54.4;13.6;2.8;0.2;28.2;2707;53495;14121;21446;2578;16.1;33.4;28.8;21.4;19.9;13.2;16.7;24.4;11.1;57.2;3.7;0.4;3.1;43;2014;78.6;13.5;7.9;0;6.7;407.626.633.166;-738.842.713.568;NY;40.7626633166 -73.8842713568
1605;36081033000;Queens;Queens;7115;3123;3992;9.5;1.1;86.9;0;1.2;4550;78269;14114;24209;2549;14.6;24.6;33.3;28.8;23.4;7.2;7.3;44.7;3.2;47.8;0.6;1.8;1.8;60.1;3296;79.6;16.3;4.1;0;12.6;406.676.884.422;-737.703.015.075;NY;40.6676884422 -73.7703015075
1607;36081033401;Queens;Queens;3516;1668;1848;9.3;1.2;85.2;0;2.4;2228;69320;12983;23227;2685;10.8;16;24.9;27.7;30.7;4.3;12.4;36.9;7.9;47.3;4.8;1.9;1.3;50.9;1607;75.3;20.3;4.4;0;13.1;406.744.723.618;-737.703.015.075;NY;40.6744723618 -73.7703015075
1608;36081033402;Queens;Queens;13061;4381;8680;4.8;1.5;91.9;0;0.9;10303;45991;10015;25751;2558;10;14.4;27.3;23.3;30.2;2.9;16.3;41.9;2.2;41.2;7.5;0;7.2;48.8;6508;65.8;27.3;6.9;0;9.1;406.722.110.553;-737.766.331.658;NY;40.6722110553 -73.7766331658
1609;36081033700;Queens;Queens;3555;1989;1566;72.1;1.9;0;0.8;21;1889;57554;17563;19555;2591;16;28.8;18.5;30.3;20.1;16.2;14.9;26.6;3.8;57.9;7.5;3;1.1;42.7;1977;89.9;3.4;6.7;0;3.1;407.581.407.035;-738.842.713.568;NY;40.7581407035 -73.8842713568
1610;36081033900;Queens;Queens;3374;1549;1825;65.1;8.2;7.5;0;16;1943;70333;14642;25380;3707;6.7;0;32.3;27.8;20.8;9.5;9.5;20.4;2.7;65.7;5.7;3.6;1.9;45;1603;78.9;14.2;6.9;0;8;407.604.020.101;-738.811.055.276;NY;40.7604020101 -73.8811055276
1611;36081034700;Queens;Queens;3394;1680;1714;65.1;9.3;9.9;0;14.2;1939;47614;4569;22222;3972;12.6;14.7;28.3;33.4;19.5;2.7;16.1;30.9;13.9;39.3;8.7;3.7;3.5;36;1536;83.5;9.6;6.9;0;15.3;407.626.633.166;-738.842.713.568;NY;40.7626633166 -73.8842713568
1612;36081035100;Queens;Queens;4215;2048;2167;65.8;9.6;3.3;0;20.6;2021;58433;10156;25459;3724;15.9;18;25.7;29.4;25.4;15.1;4.4;30.2;4;55.6;3.7;5.3;1.2;41.1;1922;83.3;9.4;7.3;0;13.3;407.581.407.035;-738.779.396.985;NY;40.7581407035 -73.8779396985
1613;36081035200;Queens;Queens;3044;1440;1604;6.1;3.6;84.3;0;0.3;2006;74336;19823;27150;3965;6.2;8.4;28.6;24.3;24.7;11.2;11.2;45.8;8;41.4;2.4;0;2.3;48.4;1460;71;26.8;2.2;0;8.3;406.767.336.683;-737.608.040.201;NY;40.6767336683 -73.7608040201
1614;36081035300;Queens;Queens;2451;1081;1370;80.2;1.1;11.5;0;2.6;1448;45610;8930;18139;2640;26.4;40.8;17.6;31.1;17.4;15.5;18.4;27.4;10.7;54.1;2;1.6;4.2;43.1;1062;88.1;6.2;5.6;0;11.4;407.581.407.035;-738.747.738.693;NY;40.7581407035 -73.8747738693
1615;36081035700;Queens;Queens;4204;2209;1995;46.3;17.4;25.4;0;10.7;2771;47763;12980;21700;2830;15.7;18.3;23.4;31.1;24.6;9.2;11.7;30;7.2;48;7.2;6.3;1.2;38.8;1755;81.9;12.6;5.5;0;6.3;407.649.246.231;-738.747.738.693;NY;40.7649246231 -73.8747738693
1616;36081035800;Queens;Queens;4094;1822;2272;5.2;0.1;91.3;0;0;2637;75368;12514;28941;3028;7.4;11.9;34.2;29.7;23.1;5.6;7.5;47.5;6.7;37;4.9;0.9;3;49.9;2062;74;23.3;2.7;0;7.7;406.722.110.553;-737.544.723.618;NY;40.6722110553 -73.7544723618
1617;36081036100;Queens;Queens;2956;1534;1422;67.7;2;28.8;0;1.2;1261;41990;9237;18676;5087;21.7;25.8;24;29.5;23.8;8.5;14.2;12;6.4;60.3;8.8;5.5;7;41.7;1278;76.2;13.4;10.4;0;10.3;407.581.407.035;-738.716.080.402;NY;40.7581407035 -73.8716080402
1618;36081036300;Queens;Queens;2105;1092;1013;78.4;1.5;12.5;0;4;952;52841;12934;20759;4705;21.3;37.1;17.2;35.6;22.2;11.7;13.3;22.3;12.3;62.7;1.6;1;0;45.5;1084;83.4;8.3;8.3;0;4.2;407.581.407.035;-738.684.422.111;NY;40.7581407035 -73.8684422111
1619;36081036500;Queens;Queens;3822;2219;1603;76.1;2.8;15.4;0;5.5;1367;49375;17307;17720;2799;23.3;37.3;11.3;43.9;12.2;15.8;16.8;17.4;4.7;62.1;10.9;3.8;1.2;36.3;1846;81.7;11.8;6.4;0;12.4;407.581.407.035;-738.652.763.819;NY;40.7581407035 -73.8652763819
1620;36081036600;Queens;Queens;3041;1394;1647;4.5;0;88.8;0;5.1;2073;69250;23055;23517;2597;11;6.6;34.9;23;23.5;8.5;10;47.7;7.4;39.1;2.5;0;3.2;49.1;1325;71.8;23.8;4.4;0;16.4;406.812.562.814;-737.639.698.492;NY;40.6812562814 -73.7639698492
1621;36081036700;Queens;Queens;2644;1186;1458;39.5;3.2;44.3;0;10.8;1410;60000;12528;20392;2140;13.6;16.5;14.9;30.3;29;10.7;15;23.2;9.2;49.3;14.7;1.9;1.8;42.7;1306;85.4;8.6;6;0;5.6;407.626.633.166;-738.684.422.111;NY;40.7626633166 -73.8684422111
1622;36081036800;Queens;Queens;2446;1172;1274;8.7;1.3;87;0;0;1665;71923;10428;28829;4210;7.2;10.2;34.4;28;26.2;4.5;6.9;42.9;12.3;40.7;0.8;0;3.2;47.6;1249;68.1;27.6;4.3;0;10.8;406.835.175.879;-737.671.356.784;NY;40.6835175879 -73.7671356784
1623;36081037100;Queens;Queens;1789;882;907;51.1;2.3;28.6;0;18;973;47209;13978;21655;2927;27.9;40.9;28.8;10.5;35.2;12.5;12.9;30.2;12;50.1;6;0;1.7;41.9;846;85.9;12.9;1.2;0;11.5;407.626.633.166;-738.652.763.819;NY;40.7626633166 -73.8652763819
1624;36081037300;Queens;Queens;2500;1228;1272;60;6.3;18.4;0;8.6;1170;56320;1986;22958;4311;17.3;23.3;17.6;40.5;17.8;13;11;25.6;12.5;55.6;4.9;0.4;1;46.9;1268;79.5;8.9;11.6;0;2.5;407.581.407.035;-738.621.105.528;NY;40.7581407035 -73.8621105528
1625;36081037500;Queens;Queens;3946;2180;1766;88.7;0.8;2.5;0;5.9;1231;45655;6863;15362;1936;21.7;29.3;11.4;42.7;12.9;15.9;17.1;11.6;4.6;74.3;7.1;0.9;1.5;39.9;1936;86.8;3.6;9.3;0.3;7.1;407.490.954.774;-738.716.080.402;NY;40.7490954774 -73.8716080402
1626;36081037600;Queens;Queens;5979;2551;3428;5.4;0;90.8;0.6;2.1;4105;72198;7145;26546;2770;5.6;6;22.5;28.7;29;9.3;10.4;51.9;3.6;38.8;1.7;1.1;2.9;45.5;3085;66;30.3;3.7;0;11.4;406.835.175.879;-73.757.638.191;NY;40.6835175879 -73.757638191
1627;36081037700;Queens;Queens;3717;1783;1934;87.2;0;10;0;2.4;978;46276;6265;14890;2367;26.4;31;9.5;36.5;22.4;13.4;18.2;21.6;2.3;64;7.6;3.4;1.1;40;1597;84.7;5.1;10.2;0;10.5;40.755.879.397;-738.684.422.111;NY;40.755879397 -73.8684422111
1628;36081037900;Queens;Queens;7287;3991;3296;94;0.1;1.7;0.4;3.8;1553;48523;8076;12238;1492;22.6;31.1;4;41.7;19;20.4;15;12.3;5;68.8;9.7;4.2;0;43.9;3386;93.4;2.2;4.4;0;4;407.536.180.905;-738.652.763.819;NY;40.7536180905 -73.8652763819
1629;36081038100;Queens;Queens;7798;4344;3454;83.2;1.1;11.6;0;3.3;2457;48311;8517;16876;2129;27.2;38.8;12.2;37;17.4;20.5;12.9;21.5;5.1;68.4;4.8;0.2;0;43.7;4014;87;5.3;7.6;0;6.5;40.755.879.397;-738.589.447.236;NY;40.755879397 -73.8589447236
1632;36081038400;Queens;Queens;2420;1072;1348;8.6;2;85.1;0;4;1472;62500;9063;23529;3100;9.4;12.8;23.2;43.6;18.2;4.1;11;51.1;4.3;39.8;2.1;1.2;1.5;48.7;1173;72.5;25.5;2;0;16.3;406.903.015.075;-737.481.407.035;NY;40.6903015075 -73.7481407035
1633;36081039400;Queens;Queens;3010;1356;1654;7.4;0.6;87.1;0;0.4;1967;57391;10217;24539;2915;10.1;16.4;31.4;28.9;26.1;4.7;8.9;49.2;6.9;39.9;1.1;0;2.9;46.5;1511;72.4;22;5.2;0.4;16.6;406.857.788.945;-737.608.040.201;NY;40.6857788945 -73.7608040201
